,movieId,title,genres,genres_split,count,avg_rating,frac_cnt,popular
4337,6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
4338,6337,Owning Mahowny (2003),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",4.0,3.5,0.0121580547112462,0.0425531914893617
4339,6338,Daddy Day Care (2003),Children|Comedy,"['Children', 'Comedy']",6.0,2.3333333333333335,0.0182370820668693,0.0425531914893617
4340,6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,"['Comedy', 'Drama']",4.0,3.875,0.0121580547112462,0.04711246200607903
4341,6341,"Shape of Things, The (2003)",Drama,['Drama'],4.0,3.25,0.0121580547112462,0.03951367781155015
4342,6342,"Trip, The (2002)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",1.0,2.0,0.00303951367781155,0.0060790273556231
4343,6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",1.0,3.5,0.00303951367781155,0.010638297872340425
4344,6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,"['Comedy', 'Drama', 'Musical']",3.0,4.666666666666667,0.00911854103343465,0.0425531914893617
4345,6347,Beat Street (1984),Drama|Musical,"['Drama', 'Musical']",1.0,1.0,0.00303951367781155,0.00303951367781155
4346,6348,Breakin' 2: Electric Boogaloo (1984),Musical,['Musical'],3.0,1.6666666666666667,0.00911854103343465,0.015197568389057751
4347,6349,Breakin' (1984),Drama|Musical,"['Drama', 'Musical']",3.0,2.0,0.00911854103343465,0.0182370820668693
4348,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",24.0,4.0625,0.0729483282674772,0.29635258358662614
4349,6357,High Society (1956),Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",2.0,3.0,0.0060790273556231,0.0182370820668693
4350,6358,Kiss Me Kate (1953),Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']",1.0,3.5,0.00303951367781155,0.010638297872340425
4351,6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",96.0,3.3541666666666665,0.2917933130699088,0.978723404255319
4352,6367,Down with Love (2003),Comedy|Romance,"['Comedy', 'Romance']",10.0,2.9,0.030395136778115502,0.08814589665653495
4353,6368,Cinemania (2002),Documentary,['Documentary'],4.0,4.0,0.0121580547112462,0.0486322188449848
4354,6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",5.0,4.0,0.015197568389057751,0.060790273556231005
4355,6371,Pokémon Heroes (2003),Animation|Children,"['Animation', 'Children']",1.0,0.5,0.00303951367781155,0.001519756838905775
4356,6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,"['Comedy', 'Drama', 'Fantasy', 'Romance']",71.0,3.316901408450704,0.21580547112462006,0.71580547112462
4357,6374,"In-Laws, The (2003)",Comedy,['Comedy'],3.0,2.1666666666666665,0.00911854103343465,0.019756838905775075
4358,6375,Gigantic (A Tale of Two Johns) (2002),Documentary,['Documentary'],4.0,4.0,0.0121580547112462,0.0486322188449848
4359,6376,Respiro (2002),Comedy|Drama,"['Comedy', 'Drama']",2.0,3.5,0.0060790273556231,0.02127659574468085
4360,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,"['Adventure', 'Animation', 'Children', 'Comedy']",141.0,3.9609929078014185,0.42857142857142855,1.6975683890577506
4361,6378,"Italian Job, The (2003)",Action|Crime,"['Action', 'Crime']",59.0,3.6186440677966103,0.17933130699088146,0.648936170212766
4362,6379,Wrong Turn (2003),Horror|Thriller,"['Horror', 'Thriller']",2.0,3.0,0.0060790273556231,0.0182370820668693
4363,6380,Capturing the Friedmans (2003),Documentary,['Documentary'],7.0,3.9285714285714284,0.02127659574468085,0.08358662613981763
4364,6382,Together (Han ni Zai Yiki) (2002),Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
4365,6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",19.0,2.6052631578947367,0.057750759878419454,0.15045592705167174
4366,6385,Whale Rider (2002),Drama,['Drama'],14.0,3.75,0.0425531914893617,0.1595744680851064
4367,6386,Nevada Smith (1966),Western,['Western'],1.0,4.0,0.00303951367781155,0.0121580547112462
4368,6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",3.0,3.6666666666666665,0.00911854103343465,0.03343465045592705
4369,6390,Silk Stockings (1957),Musical,['Musical'],1.0,3.5,0.00303951367781155,0.010638297872340425
4370,6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",1.0,3.5,0.00303951367781155,0.010638297872340425
4371,6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,['Documentary'],1.0,3.5,0.00303951367781155,0.010638297872340425
4372,6402,Siam Sunset (1999),Comedy,['Comedy'],1.0,5.0,0.00303951367781155,0.015197568389057751
4373,6405,Treasure Island (1950),Adventure|Children,"['Adventure', 'Children']",2.0,3.25,0.0060790273556231,0.019756838905775075
4374,6407,"Walk, Don't Run (1966)",Comedy|Romance,"['Comedy', 'Romance']",1.0,2.0,0.00303951367781155,0.0060790273556231
4375,6408,Animals are Beautiful People (1974),Comedy|Documentary,"['Comedy', 'Documentary']",1.0,5.0,0.00303951367781155,0.015197568389057751
4376,6410,Car Wash (1976),Comedy,['Comedy'],2.0,3.75,0.0060790273556231,0.022796352583586626
4377,6412,Destry Rides Again (1939),Comedy|Western,"['Comedy', 'Western']",2.0,3.75,0.0060790273556231,0.022796352583586626
4378,6415,Intervista (1987),Comedy|Drama,"['Comedy', 'Drama']",1.0,4.0,0.00303951367781155,0.0121580547112462
4379,6417,Live Wire (1992),Action,['Action'],1.0,4.0,0.00303951367781155,0.0121580547112462
4380,6422,Shenandoah (1965),Drama|War|Western,"['Drama', 'War', 'Western']",1.0,4.0,0.00303951367781155,0.0121580547112462
4381,6424,Oscar (1991),Comedy|Crime|Mystery|Romance,"['Comedy', 'Crime', 'Mystery', 'Romance']",1.0,1.0,0.00303951367781155,0.00303951367781155
4382,6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,['Comedy'],2.0,1.5,0.0060790273556231,0.00911854103343465
4383,6427,"Railway Children, The (1970)",Children|Drama,"['Children', 'Drama']",1.0,4.0,0.00303951367781155,0.0121580547112462
4384,6428,Two Mules for Sister Sara (1970),Comedy|War|Western,"['Comedy', 'War', 'Western']",2.0,3.0,0.0060790273556231,0.0182370820668693
4385,6429,Winchester '73 (1950),Western,['Western'],1.0,4.0,0.00303951367781155,0.0121580547112462
4386,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,['Documentary'],3.0,3.3333333333333335,0.00911854103343465,0.030395136778115502
4387,6434,"Objective, Burma! (1945)",War,['War'],1.0,3.0,0.00303951367781155,0.00911854103343465
4388,6436,This Boy's Life (1993),Drama,['Drama'],3.0,3.3333333333333335,0.00911854103343465,0.030395136778115502
4389,6440,Barton Fink (1991),Drama|Thriller,"['Drama', 'Thriller']",14.0,4.035714285714286,0.0425531914893617,0.17173252279635257
4390,6442,Belle époque (1992),Comedy|Romance,"['Comedy', 'Romance']",2.0,5.0,0.0060790273556231,0.030395136778115502
4391,6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']",2.0,4.0,0.0060790273556231,0.0243161094224924
4392,6449,From the Terrace (1960),Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
4393,6452,"Long, Hot Summer, The (1958)",Drama,['Drama'],1.0,4.0,0.00303951367781155,0.0121580547112462
4394,6453,Man of Aran (1934),Documentary,['Documentary'],1.0,3.5,0.00303951367781155,0.010638297872340425
4395,6454,Music Box (1989),Drama,['Drama'],1.0,3.5,0.00303951367781155,0.010638297872340425
4396,6460,"Trial, The (Procès, Le) (1962)",Drama,['Drama'],5.0,4.9,0.015197568389057751,0.07446808510638299
4397,6461,"Unforgiven, The (1960)",Drama|Western,"['Drama', 'Western']",6.0,3.8333333333333335,0.0182370820668693,0.06990881458966565
4398,6464,Good Burger (1997),Children|Comedy,"['Children', 'Comedy']",2.0,2.0,0.0060790273556231,0.0121580547112462
4399,6465,Jubilee (1977),Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
4400,6466,Mississippi Masala (1991),Drama|Romance,"['Drama', 'Romance']",3.0,3.5,0.00911854103343465,0.031914893617021274
4401,6476,Shattered (1991),Mystery|Thriller,"['Mystery', 'Thriller']",1.0,3.0,0.00303951367781155,0.00911854103343465
4402,6477,"Song of Bernadette, The (1943)",Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
4403,6480,Thoroughly Modern Millie (1967),Comedy|Musical,"['Comedy', 'Musical']",1.0,3.0,0.00303951367781155,0.00911854103343465
4404,6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,['Comedy'],11.0,1.9545454545454546,0.03343465045592705,0.06534954407294832
4405,6483,From Justin to Kelly (2003),Musical|Romance,"['Musical', 'Romance']",3.0,0.8333333333333334,0.00911854103343465,0.007598784194528876
4406,6484,Hollywood Homicide (2003),Action|Crime|Drama,"['Action', 'Crime', 'Drama']",7.0,2.9285714285714284,0.02127659574468085,0.06231003039513677
4407,6493,Alex and Emma (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",1.0,2.0,0.00303951367781155,0.0060790273556231
4408,6502,28 Days Later (2002),Action|Horror|Sci-Fi,"['Action', 'Horror', 'Sci-Fi']",58.0,3.9741379310344827,0.1762917933130699,0.7006079027355623
4409,6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",27.0,2.3703703703703702,0.08206686930091185,0.19452887537993918
4410,6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,"['Action', 'Thriller']",1.0,3.5,0.00303951367781155,0.010638297872340425
4411,6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,"['Drama', 'Romance']",2.0,4.0,0.0060790273556231,0.0243161094224924
4412,6510,"Bodies, Rest & Motion (1993)",Drama|Romance,"['Drama', 'Romance']",1.0,3.0,0.00303951367781155,0.00911854103343465
4413,6514,Ring of Terror (1962),Horror,['Horror'],1.0,0.5,0.00303951367781155,0.001519756838905775
4414,6515,You Only Live Once (1937),Crime|Film-Noir,"['Crime', 'Film-Noir']",1.0,4.5,0.00303951367781155,0.013677811550151976
4415,6516,Anastasia (1956),Drama,['Drama'],1.0,3.5,0.00303951367781155,0.010638297872340425
4416,6517,"Babe, The (1992)",Drama,['Drama'],2.0,2.25,0.0060790273556231,0.013677811550151976
4417,6523,Mr. Baseball (1992),Comedy|Romance,"['Comedy', 'Romance']",2.0,2.5,0.0060790273556231,0.015197568389057751
4418,6527,Scaramouche (1952),Adventure|Romance,"['Adventure', 'Romance']",1.0,3.0,0.00303951367781155,0.00911854103343465
4419,6528,Start the Revolution Without Me (1970),Comedy,['Comedy'],1.0,2.0,0.00303951367781155,0.0060790273556231
4420,6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.0,4.25,0.0060790273556231,0.025835866261398176
4421,6533,"What's Up, Doc? (1972)",Comedy,['Comedy'],1.0,4.5,0.00303951367781155,0.013677811550151976
4422,6534,Hulk (2003),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",33.0,2.5606060606060606,0.10030395136778116,0.256838905775076
4423,6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,['Comedy'],11.0,2.409090909090909,0.03343465045592705,0.08054711246200608
4424,6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,"['Adventure', 'Animation', 'Children', 'Fantasy']",6.0,3.6666666666666665,0.0182370820668693,0.0668693009118541
4425,6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",45.0,3.0444444444444443,0.13677811550151975,0.41641337386018235
4426,6538,Swimming Pool (2003),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",5.0,3.6,0.015197568389057751,0.0547112462006079
4427,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,"['Action', 'Adventure', 'Comedy', 'Fantasy']",149.0,3.778523489932886,0.45288753799392095,1.7112462006079028
4428,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,"['Action', 'Fantasy', 'Sci-Fi']",32.0,2.625,0.0972644376899696,0.2553191489361702
4429,6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,"['Comedy', 'Drama', 'War']",1.0,3.5,0.00303951367781155,0.010638297872340425
4430,6545,I Capture the Castle (2003),Drama|Romance,"['Drama', 'Romance']",1.0,4.5,0.00303951367781155,0.013677811550151976
4431,6547,Northfork (2003),Drama|Fantasy,"['Drama', 'Fantasy']",2.0,2.25,0.0060790273556231,0.013677811550151976
4432,6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",17.0,2.8823529411764706,0.05167173252279635,0.14893617021276595
4433,6549,How to Deal (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.0,3.5,0.00911854103343465,0.031914893617021274
4434,6550,Johnny English (2003),Action|Comedy|Thriller,"['Action', 'Comedy', 'Thriller']",13.0,2.9615384615384617,0.03951367781155015,0.11702127659574468
4435,6551,"Anarchist Cookbook, The (2002)",Comedy|Romance,"['Comedy', 'Romance']",1.0,4.0,0.00303951367781155,0.0121580547112462
4436,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",12.0,3.625,0.0364741641337386,0.13221884498480244
4437,6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,['Drama'],1.0,4.0,0.00303951367781155,0.0121580547112462
4438,6554,Garage Days (2002),Comedy|Musical,"['Comedy', 'Musical']",2.0,1.25,0.0060790273556231,0.007598784194528876
4439,6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,"['Adventure', 'Children', 'Comedy', 'Drama']",1.0,0.5,0.00303951367781155,0.001519756838905775
4440,6558,Curly Sue (1991),Comedy|Drama,"['Comedy', 'Drama']",3.0,2.3333333333333335,0.00911854103343465,0.02127659574468085
4441,6559,Little Giants (1994),Children|Comedy,"['Children', 'Comedy']",4.0,2.5,0.0121580547112462,0.030395136778115502
4442,6560,Loose Cannons (1990),Action|Comedy,"['Action', 'Comedy']",1.0,2.0,0.00303951367781155,0.0060790273556231
4443,6561,"Mouse That Roared, The (1959)",Comedy|War,"['Comedy', 'War']",1.0,3.0,0.00303951367781155,0.00911854103343465
4444,6563,Masked & Anonymous (2003),Comedy|Drama,"['Comedy', 'Drama']",1.0,2.5,0.00303951367781155,0.007598784194528876
4445,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",17.0,2.6470588235294117,0.05167173252279635,0.13677811550151975
4446,6565,Seabiscuit (2003),Drama,['Drama'],18.0,3.6944444444444446,0.0547112462006079,0.2021276595744681
4447,6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,"['Action', 'Adventure', 'Children']",3.0,2.0,0.00911854103343465,0.0182370820668693
4448,6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,"['Comedy', 'Crime', 'Drama', 'War']",3.0,3.5,0.00911854103343465,0.031914893617021274
4449,6568,Camp (2003),Comedy|Musical,"['Comedy', 'Musical']",2.0,3.25,0.0060790273556231,0.019756838905775075
4450,6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,['Drama'],1.0,4.0,0.00303951367781155,0.0121580547112462
4451,6572,Scorched (2003),Comedy|Crime,"['Comedy', 'Crime']",2.0,3.5,0.0060790273556231,0.02127659574468085
4452,6573,Avanti! (1972),Comedy|Drama,"['Comedy', 'Drama']",1.0,4.0,0.00303951367781155,0.0121580547112462
4453,6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']",1.0,1.0,0.00303951367781155,0.00303951367781155
4454,6577,Kickboxer 2: The Road Back (1991),Action|Drama,"['Action', 'Drama']",2.0,3.5,0.0060790273556231,0.02127659574468085
4455,6578,"Kiss Me, Stupid (1964)",Comedy,['Comedy'],1.0,3.5,0.00303951367781155,0.010638297872340425
4456,6579,"One, Two, Three (1961)",Comedy,['Comedy'],2.0,4.0,0.0060790273556231,0.0243161094224924
4457,6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,"['Comedy', 'Drama', 'Mystery']",2.0,2.5,0.0060790273556231,0.015197568389057751
4458,6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",3.0,2.3333333333333335,0.00911854103343465,0.02127659574468085
4459,6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,"['Action', 'Sci-Fi']",1.0,4.0,0.00303951367781155,0.0121580547112462
4460,6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,"['Adventure', 'Comedy', 'Crime', 'Thriller']",3.0,3.1666666666666665,0.00911854103343465,0.028875379939209724
4461,6586,American Wedding (American Pie 3) (2003),Comedy,['Comedy'],16.0,3.09375,0.0486322188449848,0.15045592705167174
4462,6587,Gigli (2003),Comedy|Crime|Romance,"['Comedy', 'Crime', 'Romance']",1.0,1.5,0.00303951367781155,0.004559270516717325
4463,6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,"['Romance', 'Thriller']",1.0,4.0,0.00303951367781155,0.0121580547112462
4464,6591,"Magdalene Sisters, The (2002)",Drama,['Drama'],6.0,4.333333333333333,0.0182370820668693,0.0790273556231003
4465,6592,"Secret Lives of Dentists, The (2002)",Drama,['Drama'],1.0,4.0,0.00303951367781155,0.0121580547112462
4466,6593,Freaky Friday (2003),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']",24.0,3.2083333333333335,0.0729483282674772,0.23404255319148937
4467,6595,S.W.A.T. (2003),Action|Thriller,"['Action', 'Thriller']",14.0,3.3214285714285716,0.0425531914893617,0.1413373860182371
4468,6596,"Divorce, Le (2003)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",1.0,3.5,0.00303951367781155,0.010638297872340425
4469,6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,"['Action', 'Sci-Fi']",1.0,3.0,0.00303951367781155,0.00911854103343465
4470,6598,Step Into Liquid (2002),Documentary,['Documentary'],1.0,3.5,0.00303951367781155,0.010638297872340425
4471,6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,"['Crime', 'Drama', 'Film-Noir']",1.0,2.5,0.00303951367781155,0.007598784194528876
4472,6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,['Comedy'],1.0,4.0,0.00303951367781155,0.0121580547112462
4473,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,['Drama'],1.0,3.5,0.00303951367781155,0.010638297872340425
4474,6611,Umberto D. (1952),Drama,['Drama'],1.0,5.0,0.00303951367781155,0.015197568389057751
4475,6612,Brother's Keeper (1992),Documentary,['Documentary'],2.0,4.25,0.0060790273556231,0.025835866261398176
4476,6614,I Love You to Death (1990),Comedy|Crime,"['Comedy', 'Crime']",3.0,2.6666666666666665,0.00911854103343465,0.024316109422492398
4477,6615,Freddy vs. Jason (2003),Action|Horror|Thriller,"['Action', 'Horror', 'Thriller']",9.0,2.3333333333333335,0.02735562310030395,0.06382978723404256
4478,6616,Grind (2003),Action|Comedy,"['Action', 'Comedy']",2.0,2.75,0.0060790273556231,0.016717325227963525
4479,6617,Open Range (2003),Western,['Western'],9.0,3.9444444444444446,0.02735562310030395,0.10790273556231003
4480,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,"['Action', 'Comedy']",17.0,3.823529411764706,0.05167173252279635,0.19756838905775076
4481,6619,Uptown Girls (2003),Comedy,['Comedy'],6.0,2.9166666666666665,0.0182370820668693,0.05319148936170212
4482,6620,American Splendor (2003),Comedy|Drama,"['Comedy', 'Drama']",18.0,3.8333333333333335,0.0547112462006079,0.20972644376899696
4483,6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,"['Action', 'Adventure', 'Children', 'Fantasy']",5.0,1.9,0.015197568389057751,0.028875379939209727
4484,6625,Camp Nowhere (1994),Adventure|Children|Comedy,"['Adventure', 'Children', 'Comedy']",4.0,2.5,0.0121580547112462,0.030395136778115502
4485,6628,Hot Dog... The Movie (1984),Comedy,['Comedy'],1.0,2.0,0.00303951367781155,0.0060790273556231
4486,6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,"['Crime', 'Horror', 'Mystery', 'Thriller']",3.0,3.5,0.00911854103343465,0.031914893617021274
4487,6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']",2.0,1.5,0.0060790273556231,0.00911854103343465
4488,6636,"Sure Thing, The (1985)",Comedy|Romance,"['Comedy', 'Romance']",4.0,3.75,0.0121580547112462,0.04559270516717325
4489,6638,Valley Girl (1983),Comedy|Romance,"['Comedy', 'Romance']",3.0,2.1666666666666665,0.00911854103343465,0.019756838905775075
4490,6639,Wait Until Dark (1967),Drama|Thriller,"['Drama', 'Thriller']",7.0,3.4285714285714284,0.02127659574468085,0.0729483282674772
4491,6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,['Drama'],4.0,2.625,0.0121580547112462,0.031914893617021274
4492,6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,"['Drama', 'Romance']",1.0,4.0,0.00303951367781155,0.0121580547112462
4493,6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",7.0,3.7857142857142856,0.02127659574468085,0.08054711246200608
4494,6650,Kind Hearts and Coronets (1949),Comedy|Drama,"['Comedy', 'Drama']",3.0,3.3333333333333335,0.00911854103343465,0.030395136778115502
4495,6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,"['Adventure', 'Sci-Fi']",1.0,3.5,0.00303951367781155,0.010638297872340425
4496,6656,Attack of the Puppet People (1958),Horror|Sci-Fi,"['Horror', 'Sci-Fi']",1.0,4.0,0.00303951367781155,0.0121580547112462
4497,6658,10 (1979),Comedy|Romance,"['Comedy', 'Romance']",4.0,3.375,0.0121580547112462,0.041033434650455926
4498,6659,Tremors (1990),Comedy|Horror|Sci-Fi,"['Comedy', 'Horror', 'Sci-Fi']",16.0,3.4375,0.0486322188449848,0.16717325227963525
4499,6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,"['Drama', 'Fantasy', 'Musical', 'Romance']",1.0,3.5,0.00303951367781155,0.010638297872340425
4500,6662,"Pink Panther, The (1963)",Comedy|Crime,"['Comedy', 'Crime']",11.0,3.4545454545454546,0.03343465045592705,0.1155015197568389
4501,6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,"['Comedy', 'Crime']",5.0,3.4,0.015197568389057751,0.05167173252279635
4502,6664,Commando (1985),Action|Adventure,"['Action', 'Adventure']",6.0,3.5,0.0182370820668693,0.06382978723404255
4503,6665,Dracula (1979),Horror|Romance,"['Horror', 'Romance']",1.0,4.5,0.00303951367781155,0.013677811550151976
4504,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,"['Comedy', 'Drama', 'Fantasy']",5.0,4.3,0.015197568389057751,0.06534954407294832
4505,6667,Waco: The Rules of Engagement (1997),Documentary,['Documentary'],1.0,3.5,0.00303951367781155,0.010638297872340425
4507,6669,Ikiru (1952),Drama,['Drama'],6.0,3.4166666666666665,0.0182370820668693,0.06231003039513677
4508,6670,Comic Book Villains (2002),Comedy,['Comedy'],2.0,2.25,0.0060790273556231,0.013677811550151976
4509,6671,"Angel at My Table, An (1990)",Drama,['Drama'],1.0,4.0,0.00303951367781155,0.0121580547112462
4510,6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,"['Drama', 'Sci-Fi']",1.0,3.5,0.00303951367781155,0.010638297872340425
4511,6679,Revolution OS (2001),Documentary,['Documentary'],1.0,4.0,0.00303951367781155,0.0121580547112462
4512,6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,"['Drama', 'Romance']",2.0,4.0,0.0060790273556231,0.0243161094224924
4513,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,"['Action', 'Comedy', 'Crime', 'Fantasy']",5.0,2.7,0.015197568389057751,0.04103343465045593
4514,6687,My Boss's Daughter (2003),Comedy|Romance,"['Comedy', 'Romance']",4.0,2.0,0.0121580547112462,0.0243161094224924
4515,6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,"['Comedy', 'Drama']",1.0,3.5,0.00303951367781155,0.010638297872340425
4516,6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",1.0,4.0,0.00303951367781155,0.0121580547112462
4517,6691,Dust (2001),Drama|Western,"['Drama', 'Western']",1.0,2.5,0.00303951367781155,0.007598784194528876
4518,6692,Stoked: The Rise and Fall of Gator (2002),Documentary,['Documentary'],1.0,2.0,0.00303951367781155,0.0060790273556231
4519,6695,Jeepers Creepers 2 (2003),Horror|Thriller,"['Horror', 'Thriller']",4.0,1.875,0.0121580547112462,0.022796352583586626
4520,6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,"['Comedy', 'Drama', 'Musical', 'Romance']",1.0,2.5,0.00303951367781155,0.007598784194528876
4521,6699,Once Upon a Time in the Midlands (2002),Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
4522,6702,Dickie Roberts: Former Child Star (2003),Comedy,['Comedy'],5.0,2.3,0.015197568389057751,0.034954407294832825
4523,6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,"['Comedy', 'Crime', 'Drama', 'Thriller']",1.0,2.5,0.00303951367781155,0.007598784194528876
4524,6706,Taking Sides (2001),Drama,['Drama'],1.0,3.5,0.00303951367781155,0.010638297872340425
4525,6707,Cabin Fever (2002),Horror|Thriller,"['Horror', 'Thriller']",8.0,2.875,0.0243161094224924,0.06990881458966565
4526,6708,Matchstick Men (2003),Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']",34.0,3.7205882352941178,0.1033434650455927,0.38449848024316113
4527,6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,"['Action', 'Adventure', 'Crime', 'Thriller']",14.0,3.2142857142857144,0.0425531914893617,0.13677811550151975
4528,6710,Dummy (2002),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",4.0,3.625,0.0121580547112462,0.044072948328267476
4529,6711,Lost in Translation (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",74.0,4.033783783783784,0.22492401215805471,0.9072948328267478
